address,data_source,property_status,sale_amount,sale_date,multi_lot_sale,land_area
"17 A BROOME ST, COTTESLOE",RES,Strata,1500000,2013-06-10,N,369
"14 BROOME ST, COTTESLOE",RES,Non Strata,1500000,2011-07-01,N,251
"17 A AVONMORE TCE, COTTESLOE",RES,Vacant,1500000,2022-08-11,N,337
"4/21 AVONMORE TCE, COTTESLOE",RES,Strata,1500000,2021-10-22,N,1131
"68 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1500000,2015-02-23,N,556
"70 RAILWAY ST, COTTESLOE",RES,Non Strata,1500000,2021-10-14,Y,5
"127 CURTIN AV, COTTESLOE",RES,Non Strata,1495000,2013-05-04,N,468
"6 EDWARD ST, COTTESLOE",RES,Non Strata,1490000,2013-12-07,N,708
"1/4 ELIZABETH ST, COTTESLOE",RES,Strata,1490000,2006-11-05,Y,406
"2/4 ELIZABETH ST, COTTESLOE",RES,Strata,1490000,2006-11-05,Y,357
"31 NAPOLEON ST, COTTESLOE",COM,Non Strata,1490000,2002-08-14,N,510.916
"459 STIRLING HWY, COTTESLOE",COM,Non Strata,1485000,2014-07-15,N,880
"32 MANN ST, COTTESLOE",RES,Vacant,1485000,2020-11-15,N,425
"319 MARMION ST, COTTESLOE",RES,Non Strata,1485000,2020-07-01,N,480.564
"60 RAILWAY ST, COTTESLOE",RES,Non Strata,1482500,2021-06-14,N,614.568
"80 ERIC ST, COTTESLOE",RES,Non Strata,1480000,2016-12-11,N,682.907
"27 LYONS ST, COTTESLOE",RES,Non Strata,1480000,2006-01-15,N,477.997
"25 ELIZABETH ST, COTTESLOE",RES,Strata,1480000,2019-10-22,N,434
"4 HENRY RD, COTTESLOE",RES,Non Strata,1480000,2007-12-05,N,508.386
"8 PERTH ST, COTTESLOE",RES,Non Strata,1480000,2021-10-10,N,280.728
"86 NAPIER ST, COTTESLOE",RES,Non Strata,1480000,2010-03-24,N,256
"80 ERIC ST, COTTESLOE",RES,Non Strata,1480000,2016-12-11,N,682.907
"119 ERIC ST, COTTESLOE",RES,Non Strata,1478000,2012-11-04,N,591.806
"30 GRIVER ST, COTTESLOE",RES,Strata,1475000,2016-03-29,N,602
"33 GRIVER ST, COTTESLOE",RES,Non Strata,1475000,2012-05-06,N,574.148
"7 ELIZABETH ST, COTTESLOE",RES,Non Strata,1475000,2016-05-09,N,758.725
"17 MARGARET ST, COTTESLOE",RES,Non Strata,1475000,2013-05-25,N,483.093
"77 NAPIER ST, COTTESLOE",RES,Non Strata,1475000,2020-08-01,N,309
"41 BROOME ST, COTTESLOE",RES,Non Strata,1475000,2003-04-15,N,526
"86 ERIC ST, COTTESLOE",RES,Non Strata,1470000,2007-09-06,N,682.907
"41 CONGDON ST, COTTESLOE",RES,Non Strata,1470000,2007-08-06,N,612.087
"10 MILLERS CT, COTTESLOE",RES,Non Strata,1470000,2018-04-11,N,351
"11 PERTH ST, COTTESLOE",RES,Non Strata,1470000,2012-05-02,N,419.008
"82 GRANT ST, COTTESLOE",RES,Non Strata,1465000,2011-10-21,N,510.916
"235 MARMION ST, COTTESLOE",RES,Non Strata,1465000,2006-02-05,N,650
"20 WEBB ST, COTTESLOE",RES,Non Strata,1465000,2013-07-25,N,445
"5 ELIZABETH ST, COTTESLOE",RES,Non Strata,1461000,2017-11-15,N,758.725
"11 ELIZABETH ST, COTTESLOE",RES,Non Strata,1460000,2016-06-13,N,758.725
"14 GADSDON ST, COTTESLOE",RES,Non Strata,1450000,2003-03-04,N,297
"28 OZONE PDE, COTTESLOE",RES,Non Strata,1450000,2003-05-30,N,741.081
"11 A BALFOUR ST, COTTESLOE",RES,Strata,1450000,2018-11-16,N,1016.773
"90 RAILWAY ST, COTTESLOE",RES,Non Strata,1450000,2009-12-15,N,667.731
"3/3 CLIVE RD, COTTESLOE",RES,Strata,1450000,2023-05-26,N,142
"6/3 CLIVE RD, COTTESLOE",RES,Strata,1450000,2023-07-21,N,139
"19 ELIZABETH ST, COTTESLOE",RES,Non Strata,1450000,2007-07-11,N,549
"62 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1450000,2015-05-31,N,556
"208 BROOME ST, COTTESLOE",RES,Non Strata,1450000,2018-07-28,Y,614.568
"208 F BROOME ST, COTTESLOE",RES,Non Strata,1450000,2018-07-28,Y,25
"23 GRANT ST, COTTESLOE",RES,Strata,1450000,2005-10-27,N,425
"126 B BROOME ST, COTTESLOE",RES,Strata,1450000,2019-08-13,N,1012
"3 MILLERS CT, COTTESLOE",RES,Non Strata,1450000,2009-11-02,N,375
"8 DALGETY ST, COTTESLOE",RES,Non Strata,1450000,2020-09-29,N,564.031
"21 ALBION ST, COTTESLOE",RES,Strata,1450000,2016-01-31,N,344
"2/14 WARNHAM RD, COTTESLOE",RES,Strata,1450000,2022-10-09,N,559
"13 ROSSER ST, COTTESLOE",RES,Non Strata,1450000,2011-09-16,N,445
"62 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1450000,2015-05-31,N,556
"489 STIRLING HWY, COTTESLOE",RES,Non Strata,1450000,2023-09-04,N,682.853
"489 STIRLING HWY, COTTESLOE",RES,Non Strata,1450000,2023-09-04,N,682.853
"17 LEXCEN CL, COTTESLOE",RES,Non Strata,1445000,2017-06-17,N,420
"31 JARRAD ST, COTTESLOE",COM,Non Strata,1441000,2021-11-30,N,177.05
"11 CLIVE RD, COTTESLOE",RES,Strata,1440000,2022-10-21,N,182
"44 KATHLEEN ST, COTTESLOE",RES,Non Strata,1435000,2017-09-17,N,574.148
"9 EDWARD ST, COTTESLOE",RES,Non Strata,1435000,2012-07-30,N,708.144
"97 ERIC ST, COTTESLOE",RES,Non Strata,1430000,2009-12-07,N,710.673
"10 KATHLEEN ST, COTTESLOE",RES,Non Strata,1430000,2019-04-13,N,490.681
"247 MARMION ST, COTTESLOE",RES,Non Strata,1430000,2016-06-08,N,650
"9 NAPOLEON ST, COTTESLOE",COM,Non Strata,1430000,2002-10-25,N,510.916
"42 KATHLEEN ST, COTTESLOE",RES,Non Strata,1425000,2008-09-05,N,574.148
"28 KATHLEEN ST, COTTESLOE",RES,Non Strata,1425000,2015-08-07,N,490.681
"1 BALFOUR ST, COTTESLOE",RES,Strata,1425000,2008-04-05,N,528
"30 MANN ST, COTTESLOE",RES,Vacant,1425000,2020-11-02,N,416
"18 A JARRAD ST, COTTESLOE",RES,Strata,1425000,2009-04-29,N,870.074
"20 BOREHAM ST, COTTESLOE",RES,Non Strata,1420000,2012-06-26,N,710.673
"31 KATHLEEN ST, COTTESLOE",RES,Non Strata,1420000,2006-10-26,N,561.501
"18 A ELIZABETH ST, COTTESLOE",RES,Non Strata,1420000,2020-04-11,N,580
"101 NAPIER ST, COTTESLOE",RES,Non Strata,1420000,2013-11-15,N,582
"17 VERA ST, COTTESLOE",RES,Strata,1420000,2015-02-14,N,505.857
"1 FEDERAL ST, COTTESLOE",RES,Non Strata,1415000,2008-07-12,N,574.148
"76 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1415000,2020-05-28,N,456
"12 KILN LANE, COTTESLOE",RES,Vacant,1415000,2015-05-23,N,500
"40 BOREHAM ST, COTTESLOE",RES,Non Strata,1410000,2021-12-18,N,619.675
"9 ELIZABETH ST, COTTESLOE",RES,Non Strata,1410000,2013-03-20,N,758.725
"223 MARMION ST, COTTESLOE",RES,Strata,1410000,2013-11-23,N,265
"10 KILN LANE, COTTESLOE",RES,Vacant,1405000,2015-06-11,N,500
"3/72 ERIC ST, COTTESLOE",RES,Strata,1400000,2015-08-17,N,1158
"109 ERIC ST, COTTESLOE",RES,Non Strata,1400000,2014-06-15,N,710.673
"7 A SALISBURY ST, COTTESLOE",RES,Non Strata,1400000,2016-07-08,N,450
"41 GRIVER ST, COTTESLOE",RES,Non Strata,1400000,2012-08-20,N,574.148
"35 BOREHAM ST, COTTESLOE",RES,Non Strata,1400000,2016-04-08,N,508.346
"465 STIRLING HWY, COTTESLOE",RES,Non Strata,1400000,2020-08-20,N,677.848
"5/3 CLIVE RD, COTTESLOE",RES,Vacant,1400000,2007-01-12,N,139
"95 GRANT ST, COTTESLOE",RES,Non Strata,1400000,2019-12-08,N,640
"60 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1400000,2012-06-07,N,556
"59 GRANT ST, COTTESLOE",RES,Non Strata,1400000,2016-12-04,N,556
"7 KILN LANE, COTTESLOE",RES,Vacant,1400000,2015-09-26,N,501
"9 VERA ST, COTTESLOE",RES,Strata,1400000,2019-06-16,N,201
"40 FORREST ST, COTTESLOE",RES,Non Strata,1400000,2003-03-08,N,319
"21 JOHN ST, COTTESLOE",RES,Non Strata,1400000,2003-01-22,N,594
"87 CURTIN AV, COTTESLOE",RES,Non Strata,1400000,2014-03-09,N,549
"6 A BEACH ST, COTTESLOE",RES,Strata,1400000,2004-07-23,N,703
"17 AVONMORE TCE, COTTESLOE",RES,Vacant,1400000,2022-09-13,N,331
"59 GRANT ST, COTTESLOE",RES,Non Strata,1400000,2016-12-04,N,556
"3/72 ERIC ST, COTTESLOE",RES,Strata,1400000,2015-08-17,N,1158
"60 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1400000,2012-06-07,N,556
"8 CLIVE RD, COTTESLOE",RES,Strata,1395000,2013-07-01,N,603
"24 MCNAMARA WAY, COTTESLOE",RES,Strata,1395000,2010-03-18,N,168
"189 CURTIN AV, COTTESLOE",RES,Strata,1395000,2020-11-19,N,986.421
"8 FLORENCE ST, COTTESLOE",RES,Vacant,1390000,2017-02-21,N,482
"22 PERTH ST, COTTESLOE",RES,Non Strata,1390000,2008-04-23,N,280.728
"9 A PERTH ST, COTTESLOE",RES,Non Strata,1390000,2020-10-17,Y,139
"9 PERTH ST, COTTESLOE",RES,Non Strata,1390000,2020-10-17,Y,278
"1/3 CLIVE RD, COTTESLOE",RES,Strata,1385000,2022-04-05,N,151
"75 A GRANT ST, COTTESLOE",RES,Non Strata,1385000,2016-06-11,N,556
"32 HAWKSTONE ST, COTTESLOE",RES,Vacant,1385000,2017-01-19,N,444
"75 A GRANT ST, COTTESLOE",RES,Non Strata,1385000,2016-06-11,N,556
"338 MARMION ST, COTTESLOE",RES,Non Strata,1380000,2016-06-16,N,574.148
"2 GREENHAM ST, COTTESLOE",RES,Non Strata,1380000,2013-09-02,N,756.256
"57 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1380000,2009-10-15,N,493.211
"58 B NAPIER ST, COTTESLOE",RES,Strata,1380000,2018-04-10,N,911
"17 ROSSER ST, COTTESLOE",RES,Non Strata,1380000,2006-07-01,N,445
"57 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1380000,2009-10-15,N,493.211
"2 B FEDERAL ST, COTTESLOE",RES,Non Strata,1375000,2017-11-10,N,502
"471 A STIRLING HWY, COTTESLOE",RES,Strata,1375000,2023-07-28,N,596.864
"13 EDWARD ST, COTTESLOE",RES,Non Strata,1375000,2010-12-14,N,708.144
"123 GRANT ST, COTTESLOE",RES,Non Strata,1375000,2014-01-09,N,1442
"52 GRANT ST, COTTESLOE",RES,Non Strata,1375000,2005-04-08,N,528.621
"137 BROOME ST, COTTESLOE",RES,Strata,1375000,2020-12-17,N,445
"105 NAPIER ST, COTTESLOE",RES,Non Strata,1375000,2010-04-21,N,445
"4 LILLIAN ST, COTTESLOE",RES,Non Strata,1375000,2021-04-19,N,420
"28 PERTH ST, COTTESLOE",RES,Non Strata,1370000,2021-07-13,N,280.728
"5 B BALFOUR ST, COTTESLOE",RES,Strata,1365000,2023-04-25,N,502
"71 A GRANT ST, COTTESLOE",RES,Vacant,1365000,2014-09-06,N,556
"71 A GRANT ST, COTTESLOE",RES,Vacant,1365000,2014-09-06,N,556
"6 PERTH ST, COTTESLOE",RES,Non Strata,1360000,2009-09-28,N,280.728
"62 FORREST ST, COTTESLOE",RES,Non Strata,1360000,1998-10-13,Y,627
"62 FORREST ST, COTTESLOE",RES,Non Strata,1360000,1998-10-13,Y,637.38
"3 WILLIAM ST, COTTESLOE",RES,Non Strata,1355000,2020-02-19,N,579
"19 WARTON ST, COTTESLOE",RES,Non Strata,1352500,2004-01-31,N,541
"48 NORTH ST, COTTESLOE",RES,Non Strata,1351000,2019-02-09,N,516
"37 ERIC ST, COTTESLOE",RES,Non Strata,1350000,2015-05-13,Y,341
"37 ERIC ST, COTTESLOE",RES,Non Strata,1350000,2015-05-13,Y,341
"121 ERIC ST, COTTESLOE",COM,Non Strata,1350000,2017-04-01,N,819.423
"15 SALISBURY ST, COTTESLOE",RES,Strata,1350000,2020-06-14,N,903
"5 MELVILLE ST, COTTESLOE",RES,Non Strata,1350000,2019-05-18,N,536
"8 A FLORENCE ST, COTTESLOE",RES,Vacant,1350000,2019-06-10,N,533
"24 LYONS ST, COTTESLOE",RES,Non Strata,1350000,2013-10-13,N,480.564
"5 GADSDON ST, COTTESLOE",RES,Non Strata,1350000,2005-02-11,N,200
"9 CHARLES ST, COTTESLOE",RES,Non Strata,1350000,2006-03-18,N,361
"1 A WENTWORTH ST, COTTESLOE",RES,Vacant,1350000,2017-11-17,N,231
"9 WENTWORTH ST, COTTESLOE",RES,Non Strata,1350000,2015-03-15,N,280.728
"6 BURT ST, COTTESLOE",RES,Non Strata,1350000,2014-07-23,N,652.556
"21 LOMA ST, COTTESLOE",RES,Non Strata,1350000,2005-08-10,N,655
"2/18 FORREST ST, COTTESLOE",RES,Strata,1350000,2006-11-17,N,1152
"30 GIBNEY ST, COTTESLOE",RES,Non Strata,1350000,2004-06-07,N,292
"20 A LILLIAN ST, COTTESLOE",RES,Non Strata,1350000,2015-04-09,N,491
"119 CURTIN AV, COTTESLOE",RES,Non Strata,1350000,2018-05-31,N,491
"41 SALVADO ST, COTTESLOE",RES,Strata,1350000,2019-10-31,N,294
"6 A LILLIAN ST, COTTESLOE",RES,Non Strata,1350000,2005-03-20,N,390
"17 LYONS ST, COTTESLOE",RES,Non Strata,1348000,2009-04-25,N,481
"44 NORTH ST, COTTESLOE",RES,Non Strata,1345000,2020-11-10,N,507
"229 CURTIN AV, COTTESLOE",RES,Non Strata,1342500,2014-08-07,N,607.028
"225 MARMION ST, COTTESLOE",RES,Strata,1342500,2019-09-12,N,613.352
"62 RAILWAY ST, COTTESLOE",RES,Non Strata,1340000,2021-01-30,N,531.108
"6 STANHOPE ST, COTTESLOE",RES,Non Strata,1340000,2003-09-13,N,758.786
"32 SALVADO ST, COTTESLOE",RES,Non Strata,1340000,2007-07-18,N,390
"16 KATHLEEN ST, COTTESLOE",RES,Non Strata,1335000,2017-07-18,N,490.681
"277 CURTIN AV, COTTESLOE",RES,Non Strata,1335000,2022-07-31,N,640
"16 KATHLEEN ST, COTTESLOE",RES,Non Strata,1335000,2017-07-18,N,490.681
"16 KATHLEEN ST, COTTESLOE",RES,Non Strata,1335000,2017-07-18,N,490.681
"53 GRIVER ST, COTTESLOE",RES,Non Strata,1330000,2012-04-27,N,513
"25 GRANT ST, COTTESLOE",RES,Non Strata,1330000,2004-12-25,N,572
"4 MILLERS CT, COTTESLOE",RES,Non Strata,1330000,2013-09-16,N,351
"71 CURTIN AV, COTTESLOE",RES,Non Strata,1330000,2008-05-01,N,491
"10 BROOME ST, COTTESLOE",RES,Non Strata,1330000,2015-07-02,N,460.989
"18 BOREHAM ST, COTTESLOE",RES,Non Strata,1325000,2011-10-17,N,710.673
"16 NORTH ST, COTTESLOE",COM,Non Strata,1325000,2015-07-20,N,769
"35 ALBION ST, COTTESLOE",RES,Non Strata,1325000,2020-10-27,N,620
"28 LILLIAN ST, COTTESLOE",RES,Non Strata,1325000,2006-05-24,N,539
"22 VERA ST, COTTESLOE",RES,Strata,1320000,2017-09-19,N,239
"27 JARRAD ST, COTTESLOE",RES,Non Strata,1320000,2013-03-16,N,445
"4 GEORGE ST, COTTESLOE",RES,Non Strata,1320000,2018-06-08,N,506
"1/2 GIBNEY ST, COTTESLOE",RES,Strata,1318000,2016-09-23,N,913
"1/160 MARINE PDE, COTTESLOE",RES,Strata,1312800,1998-05-26,Y,824.482
"2/160 MARINE PDE, COTTESLOE",RES,Strata,1312800,1998-05-26,Y,824.482
"9 A SALISBURY ST, COTTESLOE",RES,Vacant,1312000,2007-09-19,N,450
"17 ATHELSTAN RD, COTTESLOE",RES,Non Strata,1310000,2011-03-12,N,637.38
"34 RAILWAY ST, COTTESLOE",RES,Non Strata,1310000,2021-04-28,N,546
"32 MCNAMARA WAY, COTTESLOE",RES,Non Strata,1306000,2012-06-30,N,351
"78 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1305000,2010-08-09,N,456
"78 ERIC ST, COTTESLOE",RES,Non Strata,1300000,2017-08-19,N,447
"12/116 MARINE PDE, COTTESLOE",RES,Strata,1300000,2023-08-02,N,1102
"31 BOREHAM ST, COTTESLOE",RES,Non Strata,1300000,2016-11-20,N,701
"37 BOREHAM ST, COTTESLOE",RES,Non Strata,1300000,2013-12-04,N,508.346
"116 RAILWAY ST, COTTESLOE",RES,Non Strata,1300000,2007-10-02,N,567
"41 MANN ST, COTTESLOE",RES,Non Strata,1300000,2019-12-11,N,456
"18 KATHLEEN ST, COTTESLOE",RES,Non Strata,1300000,2016-10-22,N,490.681
"17 B CHAMBERLAIN ST, COTTESLOE",RES,Vacant,1300000,2013-01-07,N,506
"15 B CHAMBERLAIN ST, COTTESLOE",RES,Strata,1300000,2016-05-12,N,528
"160 BROOME ST, COTTESLOE",RES,Non Strata,1300000,2012-02-05,N,503
"10 A GADSDON ST, COTTESLOE",RES,Strata,1300000,2009-06-17,N,293
"14 WENTWORTH ST, COTTESLOE",RES,Non Strata,1300000,2008-03-20,N,469
"1 B WENTWORTH ST, COTTESLOE",RES,Strata,1300000,2019-02-19,N,230
"82 A NAPIER ST, COTTESLOE",RES,Non Strata,1300000,2019-03-15,N,278.199
"18 VERA ST, COTTESLOE",RES,Strata,1300000,2017-06-21,N,592
"10 LOMA ST, COTTESLOE",RES,Non Strata,1300000,2005-03-06,N,655.085
"18 A WARNHAM RD, COTTESLOE",RES,Strata,1300000,2019-07-04,N,870
"5 A STANHOPE ST, COTTESLOE",RES,Vacant,1300000,2012-11-23,N,440
"33 LEXCEN CL, COTTESLOE",RES,Non Strata,1300000,2008-02-11,N,420
"19 STATION ST, COTTESLOE",COM,Non Strata,1300000,2008-10-17,N,186
"20 MACARTHUR ST, COTTESLOE",RES,Vacant,1300000,2018-03-13,N,345
"129 CURTIN AV, COTTESLOE",RES,Non Strata,1300000,2005-09-08,N,464
"2 GEORGE ST, COTTESLOE",RES,Non Strata,1300000,2016-10-24,N,410
"2 BROOME ST, COTTESLOE",RES,Vacant,1300000,2021-02-02,N,267
"10 LILLIAN ST, COTTESLOE",RES,Non Strata,1300000,2012-01-23,N,390
"50 GRIVER ST, COTTESLOE",RES,Non Strata,1297000,2007-06-07,N,547
"7/4 WARNHAM RD, COTTESLOE",RES,Strata,1295000,2023-10-08,N,564
"13 BALFOUR ST, COTTESLOE",RES,Strata,1290000,2018-03-25,N,506
"17 HAMERSLEY ST, COTTESLOE",RES,Vacant,1290000,1998-07-14,N,649.975
"4 B BIRD ST, COTTESLOE",RES,Vacant,1290000,2023-05-29,N,404
"1 B REGINALD ST, COTTESLOE",RES,Vacant,1290000,2016-10-27,N,407
"275 CURTIN AV, COTTESLOE",RES,Non Strata,1287000,2018-08-07,N,640
"5 KILN LANE, COTTESLOE",RES,Vacant,1285000,2016-03-13,N,554
"28 JARRAD ST, COTTESLOE",RES,Strata,1285000,2015-10-06,N,531
"68 PEARSE ST, COTTESLOE",RES,Non Strata,1285000,2013-10-04,N,421
"16 LYONS ST, COTTESLOE",RES,Non Strata,1280000,2016-06-30,N,480.564
"84 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1279000,2013-07-01,N,635
"46 ERIC ST, COTTESLOE",RES,Non Strata,1275000,2013-03-26,N,609
"11/152 MARINE PDE, COTTESLOE",RES,Strata,1275000,2022-11-05,N,1165.908
"21 CURTIN AV, COTTESLOE",RES,Non Strata,1271000,2019-11-25,N,406
"3 ELIZABETH ST, COTTESLOE",RES,Non Strata,1270000,2015-04-20,N,758.725
"30 MACARTHUR ST, COTTESLOE",RES,Non Strata,1270000,2017-06-07,N,381
"6 ELIZABETH ST, COTTESLOE",RES,Non Strata,1269000,2014-03-20,N,713.258
"45 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1265000,2009-05-20,N,493.171
"45 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1265000,2009-05-20,N,493.171
"77 CURTIN AV, COTTESLOE",RES,Non Strata,1260000,2015-12-09,Y,491
"77 CURTIN AV, COTTESLOE",RES,Non Strata,1260000,2015-12-09,Y,71
"3 GRAHAM CT, COTTESLOE",RES,Non Strata,1254000,2002-10-28,N,844.781
"10 KNOWLES ST, COTTESLOE",RES,Strata,1250000,2015-03-22,N,484
"63 GRANT ST, COTTESLOE",RES,Non Strata,1250000,2005-11-17,N,556
"13 ANDREWS PL, COTTESLOE",RES,Non Strata,1250000,2006-02-01,N,637.38
"3/152 BROOME ST, COTTESLOE",RES,Strata,1250000,2007-10-28,N,1006.656
"8 NAILSWORTH ST, COTTESLOE",RES,Vacant,1250000,2016-03-20,N,353
"18 PERTH ST, COTTESLOE",RES,Non Strata,1250000,2015-04-02,N,280
"2 DALGETY ST, COTTESLOE",RES,Non Strata,1250000,2008-08-27,N,460.33
"8 VERA ST, COTTESLOE",RES,Strata,1250000,2020-11-10,N,604
"33 ALBION ST, COTTESLOE",RES,Non Strata,1250000,2022-04-28,N,305
"10 ALBION ST, COTTESLOE",RES,Non Strata,1250000,2009-03-09,N,682.907
"16 A GIBNEY ST, COTTESLOE",RES,Vacant,1250000,2018-02-26,N,300
"16 A WEBB ST, COTTESLOE",RES,Non Strata,1250000,2014-03-22,N,445
"57 PEARSE ST, COTTESLOE",RES,Non Strata,1250000,2013-05-27,N,364
"28 ROSENDO ST, COTTESLOE",RES,Strata,1250000,2016-02-29,N,1086
"2/10 AVONMORE TCE, COTTESLOE",RES,Strata,1250000,2017-05-02,N,2577
"16 B PRINCES ST, COTTESLOE",RES,Non Strata,1250000,2015-06-06,Y,255
"10 BEACH ST, COTTESLOE",RES,Non Strata,1250000,2002-03-10,N,817.232
"11 AVONMORE TCE, COTTESLOE",RES,Non Strata,1250000,1997-11-24,N,665
"16 DEANE ST, COTTESLOE",RES,Strata,1250000,2004-03-13,N,461
"16 B PRINCES ST, COTTESLOE",RES,Non Strata,1250000,2015-06-06,Y,3
"253 CURTIN AV, COTTESLOE",RES,Non Strata,1250000,2023-10-23,N,428
"5 A DEANE ST, COTTESLOE",RES,Strata,1245000,2012-03-18,N,731
"2 TORRENS ST, COTTESLOE",RES,Vacant,1240000,2006-02-16,N,325
"116 GRANT ST, COTTESLOE",RES,Non Strata,1230000,2004-03-23,N,809.371
"9 LYONS ST, COTTESLOE",RES,Non Strata,1230000,2012-03-31,N,481
"307 A MARMION ST, COTTESLOE",RES,Non Strata,1230000,2012-10-28,N,480.564
"231 CURTIN AV, COTTESLOE",RES,Non Strata,1230000,2016-02-13,N,614
"31 B CURTIN AV, COTTESLOE",RES,Non Strata,1230000,2013-06-21,Y,241
"31 CURTIN AV, COTTESLOE",RES,Non Strata,1230000,2013-06-21,Y,3
"31 B CURTIN AV, COTTESLOE",RES,Non Strata,1230000,2013-06-21,Y,2
"79 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1225000,2005-11-29,N,558.928
"10 NAILSWORTH ST, COTTESLOE",RES,Vacant,1225000,2005-07-31,N,440
"101 CURTIN AV, COTTESLOE",RES,Non Strata,1225000,2010-02-18,N,281
"101 CURTIN AV, COTTESLOE",RES,Non Strata,1225000,2010-02-18,N,139
"31 PRINCES ST, COTTESLOE",RES,Non Strata,1225000,2009-09-17,N,491
"2 BURT ST, COTTESLOE",RES,Strata,1220000,2019-03-09,N,607.028
"33 CURTIN AV, COTTESLOE",RES,Non Strata,1220000,2015-01-09,N,366
"5/5 SALVADO ST, COTTESLOE",RES,Strata,1216000,2023-08-30,N,2055
"8 GEORGE ST, COTTESLOE",RES,Non Strata,1212000,2004-08-19,N,579
"12 BOREHAM ST, COTTESLOE",RES,Non Strata,1210000,2009-04-10,N,710.673
"25 A ERIC ST, COTTESLOE",RES,Strata,1200000,2013-12-06,N,708.144
"8 A HAINING AV, COTTESLOE",RES,Vacant,1200000,2013-03-02,N,452
"82 ERIC ST, COTTESLOE",RES,Non Strata,1200000,2007-01-02,N,682.907
"4/6 ERIC ST, COTTESLOE",RES,Strata,1200000,2023-07-05,N,1282
"7 A OVERTON GDNS, COTTESLOE",RES,Strata,1200000,2016-05-19,N,559
"49 KATHLEEN ST, COTTESLOE",RES,Non Strata,1200000,2006-02-12,N,564.031
"20 ELIZABETH ST, COTTESLOE",RES,Strata,1200000,2021-06-08,N,396
"94 A RAILWAY ST, COTTESLOE",RES,Strata,1200000,2020-09-16,N,558
"92 RAILWAY ST, COTTESLOE",RES,Non Strata,1200000,2013-11-11,N,581.736
"1 WILLIAM ST, COTTESLOE",RES,Vacant,1200000,2011-02-13,N,562
"8 ELIZABETH ST, COTTESLOE",RES,Non Strata,1200000,2019-02-25,N,758.786
"22 FLORENCE ST, COTTESLOE",RES,Non Strata,1200000,2006-03-03,N,617.146
"211 BROOME ST, COTTESLOE",RES,Non Strata,1200000,2003-06-28,N,675.319
"11 A HAWKSTONE ST, COTTESLOE",RES,Strata,1200000,2016-02-23,N,370
"3 HAINING AV, COTTESLOE",RES,Non Strata,1200000,2002-07-27,N,832.069
"23 PERTH ST, COTTESLOE",RES,Non Strata,1200000,2019-10-12,N,278.199
"78 A NAPIER ST, COTTESLOE",RES,Non Strata,1200000,2009-08-17,N,258
"12 RAILWAY ST, COTTESLOE",RES,Non Strata,1200000,2020-11-16,N,367
"17 A JOHN ST, COTTESLOE",RES,Vacant,1200000,2005-09-17,N,319
"8 BARSDEN ST, COTTESLOE",RES,Non Strata,1200000,1999-12-23,N,966.187
"12 BARSDEN ST, COTTESLOE",RES,Strata,1200000,2015-07-19,N,771.497
"23 ROSENDO ST, COTTESLOE",RES,Non Strata,1200000,2012-01-05,N,279
"91 BROOME ST, COTTESLOE",RES,Strata,1182500,2012-05-17,N,1282
"16 EDWARD ST, COTTESLOE",RES,Non Strata,1180000,2019-11-24,N,558.928
"6 VERA ST, COTTESLOE",RES,Non Strata,1180000,2016-05-10,N,235
"48 PEARSE ST, COTTESLOE",RES,Non Strata,1180000,2005-07-02,N,503
"121 GRANT ST, COTTESLOE",RES,Non Strata,1175000,2000-10-18,N,1442
"307 MARMION ST, COTTESLOE",RES,Non Strata,1175000,2012-11-08,N,480.564
"109 CURTIN AV, COTTESLOE",RES,Non Strata,1175000,2012-07-27,N,367
"215 BROOME ST, COTTESLOE",RES,Non Strata,1173000,2003-06-28,N,675.319
"36 SALVADO ST, COTTESLOE",RES,Non Strata,1172000,2018-04-15,N,390
"7 KATHLEEN ST, COTTESLOE",RES,Non Strata,1170000,2009-06-14,N,462.859
"1 WENTWORTH ST, COTTESLOE",RES,Non Strata,1170000,2021-01-25,N,278.199
"193 BROOME ST, COTTESLOE",RES,Non Strata,1167000,2000-08-15,N,675.319
"3 A NAPIER ST, COTTESLOE",COM,Vacant,1160000,2001-03-06,N,301
"218 A BROOME ST, COTTESLOE",RES,Vacant,1155000,2013-05-31,N,324
"8 EILEEN ST, COTTESLOE",RES,Non Strata,1150000,1995-11-02,Y,572
"10 EILEEN ST, COTTESLOE",RES,Non Strata,1150000,1996-09-03,N,572
"72 A RAILWAY ST, COTTESLOE",RES,Non Strata,1150000,2018-11-30,N,450
"120 ERIC ST, COTTESLOE",RES,Non Strata,1150000,2015-12-16,N,819.423
"44 LYONS ST, COTTESLOE",RES,Non Strata,1150000,2004-10-12,N,644.968
